Id,Price
14150,201931.1248554533
7609,117479.6978049238
2144,388989.5476368126
10357,204708.16189731905
2396,227233.7862707822
1526,336858.3833810595
10890,251128.44706785012
8638,412040.2217209328
6050,245989.8497914256
7639,102811.10754046122
10544,192817.95077590528
9577,245783.20144859536
13195,218834.8773151913
3484,236404.72323869335
16668,413205.6060567288
7171,181786.36863166763
8547,206253.01455023716
12735,190330.9232797699
9093,200521.17450999175
15323,295050.4612797363
14897,145527.0699227607
5135,127584.69361762759
5327,233300.97463596563
13133,260882.29410624827
1676,313045.05140855355
16296,289648.30982515746
1095,147317.48621290503
12528,157080.44751906698
7348,275272.37634708313
11663,166866.88747141152
1803,205954.28242300512
1510,247712.3188117613
16045,180091.8725961243
2900,144120.45984403507
3236,173330.17401766314
1318,151244.98986234062
14948,201251.10711513238
7840,284406.76320825267
15325,186053.02844070597
8700,142582.6548214788
15706,188275.57025337036
14449,136910.1475427173
16117,193549.48007199966
4529,183975.96572801558
11199,194803.58116285948
4052,272749.2522236413
821,205742.19822183737
68,253262.90467727825
554,117377.67291585937
452,190999.83429895865
11394,299585.5938018553
11393,167520.25627491
9535,171036.3413219513
4024,196084.0110583493
10069,235918.1082252536
12007,149830.8960946721
12368,440842.0172663094
1259,407353.8729287711
1124,292735.7203550805
3707,190273.8567936702
8767,161351.57827872148
1919,166006.96580256778
16741,158662.96226938997
6664,275434.2294061706
5688,364390.4101092199
7799,157208.66886072978
14843,352112.5036229519
7532,170710.791666276
8133,155997.62123667178
6264,314023.06470077514
4125,174508.40753600886
2410,171372.17254665509
13607,206927.3921207034
1716,273487.2726912575
1370,142076.9843354254
2273,337506.93307787087
15298,343244.56514455995
4284,237240.69012609392
12303,150958.79108667813
7808,127476.12812425834
2203,144690.73087331196
7237,128165.15650592645
15864,182797.83655978323
2844,174942.36680236948
5729,168063.2498197756
11812,447805.7413800777
1779,145455.62608189665
6442,132683.36867347005
6160,225434.64999821596
8266,203851.7121034919
9903,158926.31115235484
2867,134692.41033205658
6998,175524.73320644614
13932,167218.49424666367
12587,190526.86892758618
3611,241608.60842376045
2646,306773.3948802838
1890,160677.86806915168
860,248300.19772962204
14187,211342.27157786032
12569,262902.9214785718
1276,87591.3416161646
12025,216224.14326998597
4890,249105.7571792578
14410,327109.1265498668
10352,411565.4407124913
11407,234440.22403483477
10384,175088.26636341077
7622,281352.22485097486
12578,166150.21490400485
15820,175776.6735569908
563,205139.5713143874
15226,162245.92651577332
6396,214125.88747327187
6247,141664.1825987856
3339,157317.84074346826
10975,326907.1693191195
7475,112244.71016924137
11129,372334.0645731757
3051,274323.88942266256
10232,216969.59667628165
14106,185593.80594634623
5502,219937.9595993522
4558,68533.54018202599
4181,156431.3911214584
8426,128798.99245602099
6611,177441.7682781408
14641,150805.18690154038
15539,227054.42374649234
13119,143053.55879400228
11716,193689.00451304574
7316,239468.99666947746
7791,113063.80926804595
13034,374850.9949185717
1068,280083.9526290493
4060,184949.3749638992
10172,202827.13448572689
2591,176247.35369511205
12494,319028.8024472247
7828,397827.2812722365
15284,177455.12834287222
7947,177669.70971844686
16335,224513.16815318115
10234,350344.6917029909
2797,254679.66958256348
5341,238579.3535338623
3059,213118.29646549787
1559,76183.12409868465
15320,306883.4746027555
10284,359266.3131289342
4134,225537.6273039256
4481,192146.86986644752
7222,171436.3599616648
4062,249316.01015205114
2192,145539.48325778334
9637,183241.02275510298
16236,187900.5386632362
4272,165648.71721617557
9406,281609.9179674221
14309,241882.50723999107
1946,272894.6295466789
16235,229605.49624734523
7146,164082.39140672516
16784,292438.78560934745
349,364091.92192605615
6251,169731.98991239932
5128,327163.0512199263
11718,189094.97653389504
16721,87107.81631739948
12517,194841.0044238449
15961,188674.82855507458
9428,160374.7761165332
14541,149531.6885127677
10168,115129.3951740194
11270,169129.65084323206
13210,205550.06908535404
11518,167462.30935716958
12612,159661.40080328297
16352,106852.86107499963
9935,161795.12989952601
15521,291434.22937146516
11482,185176.97337580903
11443,178232.29403592393
9459,230210.1183924717
9218,196854.10233288386
854,137101.51857550128
5619,136387.98653753256
9208,196900.73486536177
4391,160041.40841115685
15207,142806.0855528916
7183,183548.05261642393
16442,199199.95820915434
7936,79293.1688736315
10606,389470.28198784235
4979,161823.98182391276
4854,319938.70835623506
16476,112494.45686104016
10516,156351.31960427636
16261,264479.19573109533
90,248088.22720973322
5433,174993.6584657914
14338,137845.17657265093
13487,243170.4481791373
8211,466196.0521619465
170,166917.8631229157
14051,101620.72501448936
10686,208027.60835056318
7595,329591.6793441681
6777,295605.24180696445
14661,181359.58070728157
13991,313561.67309723754
16795,174218.28097977882
2740,137324.7181493907
7368,420743.5029917549
2413,242080.53868833842
1852,459996.08016101574
15200,394571.3136555343
8467,308484.34138327255
16379,260292.27580838016
3375,182793.51584842135
5945,455472.27582250285
2641,168756.46009465645
2837,281559.818336752
3498,228017.34409641224
10876,140875.8579376262
1285,209609.05047928213
9285,239557.24735037962
4015,303855.73952293646
2526,200387.91834385044
7814,220570.27318416713
7117,282262.551971618
12359,122703.41881579063
3303,248240.90597263686
13874,185427.14572675095
5484,184615.19254025814
15067,158132.30019506393
12639,210703.5211592268
3388,239245.0068505627
4256,213544.31076437145
15738,201071.57200805921
14049,171420.58195095824
15780,177719.53726309713
9564,175080.96810400047
11910,194522.68745567836
11315,156053.8235204804
1733,153761.1363762905
3910,348378.1416343929
7552,477533.33235056035
254,205103.64680213013
5222,210786.10540784523
8314,232571.17371221617
16743,267182.0863327229
10335,111061.64008323419
8226,264276.40438003425
12254,214563.3296823883
13152,202693.16744202137
15020,198473.10826058622
16349,219961.34062705835
11924,165442.0312603746
12543,184438.40928959614
14114,210537.72854381066
12318,279866.0583444028
15383,193653.7339098288
6679,173070.63891472926
635,136864.56248612574
15993,277672.35075160745
11375,193281.69128284045
11216,182857.8383129936
15401,220667.3830134499
11301,151275.27676074905
13804,252016.75329545367
10839,190365.4312971157
1588,285784.9027342899
3596,196053.79792309797
5816,168990.41732112266
8099,150164.8811902386
6551,195490.60649989516
14075,553763.602614591
13431,200074.427945224
9481,292880.05534473975
5295,156643.08486009788
15859,295856.31163801183
10634,385822.9705181853
444,237005.03582889863
11686,257350.98423292098
1213,217920.64279572177
13970,145495.1238540194
6849,284568.8507793583
9911,250435.6192755685
5649,161525.82557570323
7184,248772.29327928467
5877,272041.4785713475
1655,256137.2432117627
15301,193670.72009904546
12389,205263.9120983461
5241,273545.31064161885
7048,161782.43747574
10574,130025.68329218696
8593,171148.45156962582
4752,172728.79468395375
14663,197522.51936919105
10994,223147.31683675715
87,68285.25597565455
5132,128578.82715711548
6372,393107.8185750959
7411,288271.8294566824
3319,245742.1412085044
9355,118144.09777871023
5139,260470.27143219073
56,265897.4209594231
3249,175685.85422992328
5047,75094.79285035483
13238,246270.20386890802
2190,259645.62493019298
15599,176673.0704868101
6542,158278.5636204947
1968,148104.12384423922
5630,168310.46563282894
9157,185562.28751640383
789,166535.75829798903
1413,269406.29035111616
12514,277228.1939438055
13459,142659.9135337634
1345,232689.29634957673
4034,205256.6817965718
15169,153359.39913356295
6770,215431.97681482052
3334,195014.52124907754
12998,151666.45785072178
15870,239142.0512866125
1871,148635.32390847107
5770,142094.72705521312
13196,124625.12841740399
7633,216750.6415675855
10699,209662.04692451877
15470,195650.73146044664
1903,462068.7741376332
13860,224625.116430822
7649,157011.86860475419
11043,190891.34795600036
2922,235959.7863152252
7538,427522.6660132685
9477,110254.39704362638
117,490959.0321770182
1457,242106.38039240934
7082,165628.9036485814
3053,252973.5009918393
12522,107775.33393030222
5744,481389.6821441107
13566,333451.86648277036
1464,130811.81248422447
3852,124258.67370471433
9557,241032.98277676414
14719,414364.32010830217
13978,132247.9151931758
3286,155120.03192269872
13019,375813.8636224296
1421,122160.62303855058
13502,178746.4743254491
14811,128582.59166207825
9297,313572.1490488512
7749,348585.20562741184
16555,143196.74675134415
14576,191544.15825582255
12766,171135.13736189352
4679,154168.0228798704
10033,203875.23517500234
11231,285072.8691933034
15112,151983.69329497466
10617,189385.18716439363
2175,164807.00370837352
16502,477562.0699442587
10106,189051.49333574154
12561,154757.85839609167
15907,334735.60734402586
8069,119562.6017839916
8316,124098.8293790158
12343,249489.24225671194
12092,165149.14795855925
1527,158003.0417824115
10010,230966.01306892608
655,113526.40439321734
10549,131350.56259935087
3248,111339.3529704583
13499,260843.612312486
14959,205786.66436299772
6070,155441.1444636603
11360,237949.10139860804
12102,214343.86928610184
11870,311099.9643382618
3713,113338.56331023974
3230,141336.18645519417
7742,214521.6542336329
15092,333514.4658200189
8728,312069.8588076543
3386,150972.94830908085
9409,147537.75960692496
16545,273663.82913676376
3127,164458.75677109882
11344,171732.9855272596
2112,197362.42091397298
7310,217545.39765147262
6313,195678.6117839859
3681,418757.8286723791
5114,289374.3177964435
270,162261.41043225315
14350,194192.38879186715
12223,352556.83662449423
1066,164605.06355630571
16116,356108.51632878464
11410,428635.2733931429
4088,155135.55785215425
5956,162289.15495984638
14669,138198.6601465254
13871,130945.07500017261
4126,227713.98640291952
12114,210336.98581414003
16607,159059.1826781349
4266,244179.9734586985
13518,219473.4179356411
11856,339330.8040297995
3885,249435.55747056642
8891,158636.97425105306
4964,181102.56352527128
7696,153405.1319751312
6894,122356.23103688937
9766,173640.37799224787
4800,165080.65246520136
2840,194116.8938654308
4743,162697.56246739184
13562,427601.2369934335
8301,202519.96465768194
5405,168774.11886389105
1535,168911.0205803834
9073,125745.25498345404
1698,365657.3358611494
12262,221008.29078868046
6794,189094.97653389504
12701,191362.3902428762
8432,172795.95242202975
13540,142480.17501023237
8629,157141.73357265547
1440,171832.24454343706
8596,200306.4736466342
9575,261209.24027064035
14976,106679.59605876236
3149,231523.2301011239
5157,149872.5011028927
10748,170696.34096513293
9719,393473.2945401838
6376,191783.28833611586
9733,166853.78512288522
4749,209334.4362513314
4994,416652.0802077286
538,227637.84107755576
5512,147500.7157375
9778,133953.3521670553
9761,123076.90708124031
3174,393090.8665821211
13429,193934.6282640804
10467,75167.31783595619
14129,194218.25971515145
13608,216745.70594766855
11106,146937.26079683265
12048,154903.72758352922
1054,334566.98416107346
3582,252195.0723539078
1566,148568.92242882345
11529,150223.04422838162
11859,145861.59568375812
10582,146622.11280951044
14907,462119.3778072282
14039,152189.24361798103
10489,170345.7361314673
3331,297543.51546954655
10153,238485.5676953224
5271,154551.60629025064
11871,314296.59875715774
776,134467.60585681218
3994,156063.55272271045
9433,87086.69457808707
14275,132692.87252236065
8030,278466.246114977
8169,304049.6320104378
8053,193047.71157104106
4822,234566.14374242688
13197,199884.11311361264
13634,272266.95793232886
8951,160287.52420135576
12176,234164.04415624612
15471,146159.39759583393
14962,144733.9004003373
12512,120106.7440255142
8697,364533.8766763805
7095,211592.17733636426
13639,199088.9186558286
16660,173034.65352258808
5848,141352.51031544068
5386,199630.73750689224
10880,319701.2235354766
3954,174232.80666981437
13426,206333.0430742692
5966,219102.36388933705
16315,287549.428906932
7455,187207.52888847265
11071,221996.05327208867
14740,221648.82606317737
16087,182895.1626522285
8931,216173.7361587834
15289,152698.20035268192
16089,291895.17201933725
12128,183561.6570148073
4724,226224.6203995585
8585,207188.48588737895
7188,236893.39522212994
5423,144225.11310951484
10488,204513.62123403233
5980,217865.5922796035
8376,229363.0603323713
12397,142817.33895634048
16496,187357.85856098458
4891,263479.41648281325
9710,152286.62509774798
6339,170026.7093762529
244,208888.4902924744
5002,211995.5401654765
5358,178215.4113371864
7636,168174.22831128322
9361,299854.1373676021
3601,116105.35559945676
15755,152569.5077597136
172,186293.00008750276
3037,321653.2731170265
577,260793.1215426537
3607,188957.1425434035
2515,117560.32815927215
10413,160160.66670974152
10511,223779.80170752786
4637,459192.89679869945
12736,261878.49542492614
9534,235164.35826267934
11641,141712.1458005761
10419,267684.9845418629
15313,179781.01985702413
14915,193208.8542870325
12409,298903.891547565
9405,129575.69760262466
14066,205330.82332799633
14108,191823.95358149905
11931,245763.01859626442
11464,332016.6759999499
926,147760.31394039612
11190,200048.27799873173
10260,182946.81084101222
12712,194049.00542426133
1234,205357.4789398097
11608,103858.1633510668
3776,246810.94802510442
4881,201568.92264709348
10266,154736.86722411093
3262,246135.03587786743
3576,351927.30780830607
16604,481309.171467
8041,201805.89237706727
10691,199556.38013273824
8357,181467.86342774
11661,147164.7438642618
4453,237314.1855397937
15936,203820.5262614752
8463,293978.063209615
15770,225872.8829226787
466,166966.14078203982
14965,86651.47470487023
11227,160534.5303846001
9894,263148.3009353005
11746,194876.20536342578
4118,142173.15650548897
756,340017.4610120715
15589,159154.0334059325
109,398298.88836903014
5778,212382.77146322455
1731,81509.87662029371
3450,142574.68307021234
2961,197335.07966042854
222,177511.24783821517
11454,344816.9309134716
7339,183828.5407377715
12096,100383.1974110466
14074,189870.85303426764
4058,309667.30297538737
6603,223398.99525048654
3289,119386.70111879612
16681,295679.8761236268
8200,281583.84024974157
3343,180051.58425140358
7802,175427.31993567597
2082,389221.1085084511
217,252156.79421492963
1720,179839.3677521416
7224,240920.0804305331
6176,143529.83494045597
12571,271338.7761024938
16666,356977.8901625137
8908,196764.85378944286
6914,182138.94888123078
5428,176253.31316310455
381,185088.24475823692
3991,206085.53584082055
16365,314255.2719133131
1046,197688.45616831753
391,153058.1826254794
9212,320360.9060418544
3022,195951.08821620082
9961,119388.3600163083
6764,277837.67190410616
7720,158470.1539331471
4809,202266.75164951055
8877,289438.4356226362
7817,183100.2283550718
10614,111046.74653765436
5553,241585.23084709377
16488,135900.17890004098
11002,173597.68790182192
13592,439392.30801140115
15050,235867.58000621485
13553,251360.0644216144
9041,165852.90635356138
5461,446036.49001284287
16274,365772.6703062933
2138,102173.52815899036
6245,162209.488182412
8245,210811.70100079977
6491,208747.5917514267
13218,172046.87830768214
13101,121381.02609382525
10462,141350.8702261459
4079,178769.49292798308
1506,470362.7421477107
14107,125304.84737718548
12215,290609.08443628304
11576,384031.25468004827
10567,220165.98146524501
12713,219532.89042413645
1468,451765.0152549921
2549,248995.08380565292
4172,249306.44245110723
12380,243905.34305308945
3513,104077.35961659065
8165,197639.39693061876
1127,196302.55051619775
14601,435579.07648759923
15526,316531.22189018235
986,282029.89478605887
14968,203949.90781863936
9348,182615.68832639517
6317,290399.46743481257
7497,84221.49828328716
5079,261102.8080447001
528,167136.2798049963
10964,144466.148996959
5812,307611.4388089677
11022,184190.65170049496
16251,139281.67209090202
5863,108146.89792975869
8664,198069.2205571053
5396,177056.4914541127
6917,250380.6078576994
12776,129385.57276089618
473,273367.6014454773
13333,243489.49714939808
13023,160612.0368361876
7357,194284.50141364094
10955,442774.9452660444
11914,367882.7496369778
12535,163740.9910481239
11205,172180.0508046195
13209,199341.45639753024
16119,362197.8715140654
2174,236339.8368903726
4834,141936.02160141608
10151,185406.32733418574
5584,215639.4702972636
6672,204721.13352351036
12858,274013.4467766081
5106,160213.33585409404
8884,170721.74048322672
13766,181356.53663053754
12556,118260.79515241373
12910,214760.27567873456
6258,124379.31750036335
7100,328339.40963027166
1793,166274.2556079334
3335,183690.87964970345
12835,211175.63213742065
10591,156833.28871301477
15707,284314.77702003915
16389,162960.83770589394
7440,423934.3564689001
6293,180191.71834007683
3937,198390.32316859518
16527,214224.13732110977
5102,228588.56357023443
10734,343604.14586049254
7986,160018.3417723061
6495,106468.78975148436
9571,242526.44466108794
5131,177625.4740593501
10761,237626.1447370374
143,446864.60459803883
13829,172656.78630232616
13662,246373.98233714624
1771,158346.85980469768
5448,196500.36822524352
8594,159472.0764645883
12038,253904.6310264985
16471,188292.24290166717
16764,144212.3440061998
1282,169236.67379965854
15101,225975.01562535393
9473,134036.15369413208
2324,353750.4868604312
14448,230487.9380585897
6000,82238.72626010426
2077,130193.66631869273
12960,232941.8174079343
15837,194199.89957492406
8805,257407.61925164438
9987,229910.03092652842
1580,360628.94850159844
11089,126888.60160726165
10926,208429.8767802936
12773,401751.1985463037
6490,307530.34812886844
10858,121978.3692283772
2831,101215.6979886511
16326,150524.3614518512
371,198575.93723146385
8852,194603.5221746005
6713,259642.11098091377
4230,178583.41789664258
3639,199126.76107402614
3642,195096.54846944124
5149,193259.05341945338
2861,183636.24864583407
13300,82618.84652328501
2807,276758.7908471807
5919,110427.79598753824
12716,482781.76954154065
4271,225996.3240794166
16055,254492.71129765766
3747,243564.5436103235
5857,276866.7578170319
6884,305928.9048901951
16027,291040.0929558762
3512,321491.29674436455
5181,158138.49264248938
16732,300546.02412126993
1908,181006.88101716983
12082,166119.6662299019
7286,142946.02514470686
8216,138093.15379948865
6929,295986.8645825588
3950,373233.67755254696
12479,178252.3502847203
877,127397.78144640886
1366,181729.40243192783
384,140712.78889230508
5767,205242.1817822037
6910,153421.74602043876
187,193737.04428634085
10164,312010.76951614814
8603,193532.16148069428
15834,199462.5100752448
3078,123531.76011847201
3479,259365.01340062707
6671,214178.55214772074
6078,156795.4714421084
16271,114829.06328103362
16191,156632.82108563095
11544,162984.5549344221
7781,168952.3448389902
14918,216221.19780875833
6238,195145.18387118826
12989,215365.44715785133
11907,262404.41026883345
9696,157039.64566575212
14084,364424.52102310973
3895,179997.4540984438
4367,194435.32784478334
8453,74169.27387433632
7638,352114.0756040651
8373,244763.04494542867
4674,201775.5162759566
15787,150552.75476794553
5903,259336.0805625822
13679,200620.39119714926
9018,334652.9459373623
15823,284824.6486158789
13289,145453.03300653107
9896,198924.4454802676
14436,192949.0182721876
5547,241582.87174721432
4048,282805.5181704598
16579,197430.20076965424
8550,200154.01232216487
9385,331511.40885014005
5242,149429.4174957576
31,251208.81165343625
6144,266178.84969790187
3990,193609.83162348298
2523,85127.30348314547
12608,225995.2887651454
7234,183822.35705950775
15264,207803.34865793944
9623,214743.2419418232
3161,301335.8995973799
7425,99197.64971174704
13021,287861.7656729971
4044,152342.46276708896
15411,212810.27927430486
979,323010.400692932
5514,212088.2661817297
4817,169565.91566576323
2115,189933.78098931263
10571,341179.8303111153
8992,209878.33561088372
15546,199633.12895113687
11359,138294.36584963958
11972,172827.01111913307
12838,168930.42433698362
5948,127840.72431214747
422,332861.1364199768
4855,147874.35572816402
16197,111039.12800648657
8926,445719.3621679644
5703,195625.3902296113
8848,200963.97497523096
7039,296267.75365520245
3806,153687.55759135017
15154,211762.27502926052
13132,193856.4005446133
7438,206299.22417585467
4398,191884.30648214425
2440,191126.9870950717
3751,150679.11661905385
1476,171446.5887686675
2264,344485.26305770024
16444,155148.78299678242
10704,159464.72669570864
4033,147101.3360258198
4508,118613.55044146412
16290,243675.16126999032
10387,204446.1412992766
5457,150820.95204845825
4910,273752.5047076833
7451,193864.9468512422
10732,167422.09095729375
8015,103671.09265218637
6148,187539.70417467284
5892,225790.48113051508
7825,209697.28578140264
6851,224978.41699168138
6633,214434.34811127762
2139,294200.6819931814
10213,276058.29827479104
2830,216641.88657708056
13907,140761.14818005616
15897,409081.497176522
8311,190351.71482833754
14230,216473.28603753707
3878,187586.6377218785
13732,182859.27683362912
12110,173492.64799086138
10675,367460.9716990485
12946,129229.19723574103
16754,209702.5776406085
4394,335882.7834895121
16728,171601.89564568983
14378,353870.628873734
9949,180073.2230211105
994,176769.0655338613
13258,152706.0820192456
5883,370063.70584958204
6933,292645.96282559156
13193,215599.19546928743
13286,165063.47800014768
13407,386376.73072342965
7512,115534.10937349759
7221,211245.54234818608
14428,172765.2671065706
1740,188822.7509764417
3,147699.94979980672
12952,221518.3886738553
11537,145158.7820475903
2558,140044.53619890576
14081,272681.2136214777
3517,237516.21735654594
7149,240059.02009843208
15777,117822.59479142714
8995,257202.31728167544
826,268750.22851565253
509,270042.0493842166
14875,318861.4269875205
6591,168643.59584886447
11283,105460.12448995019
9897,237950.2999702101
14902,197266.64772418042
14291,168658.84063497788
3162,226685.40910174287
4206,203829.87695133945
11580,197652.77872810452
2007,214292.697712816
14939,128517.34433144542
